,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.15710411965847015,0.9440915584564209,1.5576665646221954e-06,0.0,0.249116912484169,0.8425421118736267,-0.09993807226419449,0.0,0.2606990933418274,0.7026186585426331,-0.1815367192029953,0.0,0.21473097801208496,0.5784121751785278,-0.23354043066501617,0.0,0.16262944042682648,0.4826921224594116,-0.2866925895214081,0.0,0.2071693390607834,0.8137802481651306,-0.30958423018455505,0.0,0.19604334235191345,0.644131064414978,-0.41642600297927856,0.0,0.17958079278469086,0.5248849391937256,-0.4601823091506958,0.0,0.15596777200698853,0.4287579655647278,-0.4816514551639557,0.0,0.10379903018474579,0.8350046873092651,-0.2853963375091553,0.0,0.07027354091405869,0.577735185623169,-0.39020928740501404,0.0,0.05748584866523743,0.39871370792388916,-0.4198298454284668,0.0,0.047826625406742096,0.2689019441604614,-0.4365440309047699,0.0,0.02329813688993454,0.8299810290336609,-0.2544611692428589,0.0,-0.026573266834020615,0.5896734595298767,-0.33812931180000305,0.0,-0.035039398819208145,0.41872113943099976,-0.36609914898872375,0.0,-0.039124514907598495,0.2918320894241333,-0.3805783689022064,0.0,-0.027672220021486282,0.810444176197052,-0.2246466726064682,0.0,-0.06037823483347893,0.6302163004875183,-0.28451284766197205,0.0,-0.06214180216193199,0.5088199377059937,-0.3093909025192261,0.0,-0.062164437025785446,0.4123256504535675,-0.32547903060913086,0.0
1,0.1635999083518982,0.9269137382507324,1.2345404911684454e-06,0.0,0.10760018974542618,0.8566261529922485,-0.039961930364370346,0.0,0.041512466967105865,0.7304619550704956,-0.09479998797178268,0.0,0.013584217056632042,0.6046977043151855,-0.1401786506175995,0.0,0.006105396896600723,0.49489861726760864,-0.18795181810855865,0.0,0.005633246153593063,0.8026708960533142,-0.1996879130601883,0.0,-0.057346753776073456,0.5970770120620728,-0.27912816405296326,0.0,-0.07598397880792618,0.46169954538345337,-0.3090653419494629,0.0,-0.08485136926174164,0.3592315912246704,-0.3225769102573395,0.0,0.03495178371667862,0.81242436170578,-0.21134337782859802,0.0,-0.021057289093732834,0.5596086382865906,-0.29206302762031555,0.0,-0.03351014107465744,0.39469242095947266,-0.31212449073791504,0.0,-0.03408001363277435,0.27745190262794495,-0.319754034280777,0.0,0.09153769910335541,0.8061389327049255,-0.21763606369495392,0.0,0.03617096692323685,0.5642993450164795,-0.28717759251594543,0.0,0.01706288568675518,0.4160497188568115,-0.3043154180049896,0.0,0.0039567966014146805,0.30278074741363525,-0.30995097756385803,0.0,0.1639750599861145,0.7868268489837646,-0.2222001999616623,0.0,0.1433616280555725,0.6041857600212097,-0.2764676809310913,0.0,0.1291656345129013,0.4904899299144745,-0.2920083999633789,0.0,0.11553657054901123,0.3978452682495117,-0.2987891733646393,0.0
2,0.1635999083518982,0.9269137382507324,1.2345404911684454e-06,0.0,0.10760018974542618,0.8566261529922485,-0.039961930364370346,0.0,0.041512466967105865,0.7304619550704956,-0.09479998797178268,0.0,0.013584217056632042,0.6046977043151855,-0.1401786506175995,0.0,0.006105396896600723,0.49489861726760864,-0.18795181810855865,0.0,0.005633246153593063,0.8026708960533142,-0.1996879130601883,0.0,-0.057346753776073456,0.5970770120620728,-0.27912816405296326,0.0,-0.07598397880792618,0.46169954538345337,-0.3090653419494629,0.0,-0.08485136926174164,0.3592315912246704,-0.3225769102573395,0.0,0.03495178371667862,0.81242436170578,-0.21134337782859802,0.0,-0.021057289093732834,0.5596086382865906,-0.29206302762031555,0.0,-0.03351014107465744,0.39469242095947266,-0.31212449073791504,0.0,-0.03408001363277435,0.27745190262794495,-0.319754034280777,0.0,0.09153769910335541,0.8061389327049255,-0.21763606369495392,0.0,0.03617096692323685,0.5642993450164795,-0.28717759251594543,0.0,0.01706288568675518,0.4160497188568115,-0.3043154180049896,0.0,0.0039567966014146805,0.30278074741363525,-0.30995097756385803,0.0,0.1639750599861145,0.7868268489837646,-0.2222001999616623,0.0,0.1433616280555725,0.6041857600212097,-0.2764676809310913,0.0,0.1291656345129013,0.4904899299144745,-0.2920083999633789,0.0,0.11553657054901123,0.3978452682495117,-0.2987891733646393,0.0
3,0.13616865873336792,0.9202939867973328,1.303449721490324e-06,0.0,0.21024629473686218,0.8066838979721069,-0.08396539837121964,0.0,0.20406128466129303,0.6651952266693115,-0.15980792045593262,0.0,0.15208974480628967,0.5497030019760132,-0.20658810436725616,0.0,0.09259986877441406,0.46521514654159546,-0.25490236282348633,0.0,0.18963094055652618,0.8133636713027954,-0.30910325050354004,0.0,0.15701645612716675,0.6313155889511108,-0.40894815325737,0.0,0.12761548161506653,0.5125755071640015,-0.4466414451599121,0.0,0.0981048196554184,0.4226675033569336,-0.46260493993759155,0.0,0.10016760230064392,0.8580595850944519,-0.28649473190307617,0.0,0.029974637553095818,0.6079976558685303,-0.3799229860305786,0.0,-0.0030763261020183563,0.4480830729007721,-0.3969528079032898,0.0,-0.02747625857591629,0.33515384793281555,-0.40656280517578125,0.0,0.02213958650827408,0.8664084076881409,-0.2544718384742737,0.0,-0.04660044610500336,0.6399336457252502,-0.3181838095188141,0.0,-0.06450298428535461,0.49804264307022095,-0.3234923481941223,0.0,-0.07104769349098206,0.3986130356788635,-0.32473865151405334,0.0,-0.030654527246952057,0.8558456897735596,-0.2230527102947235,0.0,-0.08470501750707626,0.691047191619873,-0.2593294382095337,0.0,-0.09127500653266907,0.5811414122581482,-0.2643349766731262,0.0,-0.09098456799983978,0.5004603266716003,-0.2683883309364319,0.0
4,0.13616865873336792,0.9202939867973328,1.303449721490324e-06,0.0,0.21024629473686218,0.8066838979721069,-0.08396539837121964,0.0,0.20406128466129303,0.6651952266693115,-0.15980792045593262,0.0,0.15208974480628967,0.5497030019760132,-0.20658810436725616,0.0,0.09259986877441406,0.46521514654159546,-0.25490236282348633,0.0,0.18963094055652618,0.8133636713027954,-0.30910325050354004,0.0,0.15701645612716675,0.6313155889511108,-0.40894815325737,0.0,0.12761548161506653,0.5125755071640015,-0.4466414451599121,0.0,0.0981048196554184,0.4226675033569336,-0.46260493993759155,0.0,0.10016760230064392,0.8580595850944519,-0.28649473190307617,0.0,0.029974637553095818,0.6079976558685303,-0.3799229860305786,0.0,-0.0030763261020183563,0.4480830729007721,-0.3969528079032898,0.0,-0.02747625857591629,0.33515384793281555,-0.40656280517578125,0.0,0.02213958650827408,0.8664084076881409,-0.2544718384742737,0.0,-0.04660044610500336,0.6399336457252502,-0.3181838095188141,0.0,-0.06450298428535461,0.49804264307022095,-0.3234923481941223,0.0,-0.07104769349098206,0.3986130356788635,-0.32473865151405334,0.0,-0.030654527246952057,0.8558456897735596,-0.2230527102947235,0.0,-0.08470501750707626,0.691047191619873,-0.2593294382095337,0.0,-0.09127500653266907,0.5811414122581482,-0.2643349766731262,0.0,-0.09098456799983978,0.5004603266716003,-0.2683883309364319,0.0
5,0.17966650426387787,0.8298124074935913,1.003506667984766e-06,0.0,0.08541294932365417,0.7673654556274414,-0.01762186363339424,0.0,0.002098049968481064,0.6731688380241394,-0.061538491398096085,0.0,-0.041538529098033905,0.5862340927124023,-0.10219927132129669,0.0,-0.06548051536083221,0.5146552324295044,-0.14749553799629211,0.0,0.0007057525217533112,0.7342166900634766,-0.16613465547561646,0.0,-0.029732301831245422,0.5709276795387268,-0.24480004608631134,0.0,-0.03571811318397522,0.46832388639450073,-0.2849026620388031,0.0,-0.033772632479667664,0.38652926683425903,-0.3096398711204529,0.0,0.06247227266430855,0.760205090045929,-0.19422565400600433,0.0,0.027898292988538742,0.5715886354446411,-0.2768953740596771,0.0,0.023774215951561928,0.446836918592453,-0.308176189661026,0.0,0.022382747381925583,0.35023361444473267,-0.32773324847221375,0.0,0.13395917415618896,0.7696123719215393,-0.2168245017528534,0.0,0.09546336531639099,0.5899637341499329,-0.28970807790756226,0.0,0.08541855216026306,0.47211766242980957,-0.3134298324584961,0.0,0.06916467845439911,0.3820040225982666,-0.32595595717430115,0.0,0.20573405921459198,0.7656625509262085,-0.23660874366760254,0.0,0.18172121047973633,0.6353484392166138,-0.2967573404312134,0.0,0.16127240657806396,0.5559674501419067,-0.3172804117202759,0.0,0.1379791498184204,0.4963696300983429,-0.3296807110309601,0.0
6,0.1880883425474167,0.8156670928001404,1.0365082516727853e-06,0.0,0.09650644659996033,0.7617517709732056,-0.023759158328175545,0.0,0.018439169973134995,0.683049201965332,-0.06483499705791473,0.0,-0.02246827632188797,0.602201521396637,-0.10200971364974976,0.0,-0.04369033873081207,0.5304785966873169,-0.1429915875196457,0.0,0.021053709089756012,0.7274003028869629,-0.14286939799785614,0.0,0.0007273107767105103,0.5763121843338013,-0.21208687126636505,0.0,-0.004636362195014954,0.484768271446228,-0.24857202172279358,0.0,-0.009271744638681412,0.40795594453811646,-0.2720829248428345,0.0,0.07903067767620087,0.7474456429481506,-0.16471046209335327,0.0,0.0583496056497097,0.5724976658821106,-0.2372434139251709,0.0,0.04988700896501541,0.459118127822876,-0.2656378746032715,0.0,0.04232890531420708,0.3684268295764923,-0.28421056270599365,0.0,0.14545771479606628,0.7557274103164673,-0.18328887224197388,0.0,0.11994323134422302,0.5934633016586304,-0.2483062744140625,0.0,0.10884007811546326,0.4869700074195862,-0.26734352111816406,0.0,0.09226702153682709,0.402385413646698,-0.2775513827800751,0.0,0.20983608067035675,0.7557098865509033,-0.2006431668996811,0.0,0.19250938296318054,0.643024742603302,-0.254833459854126,0.0,0.1758255809545517,0.5714314579963684,-0.2723591923713684,0.0,0.15709276497364044,0.5134451985359192,-0.2829715609550476,0.0
7,0.2286737859249115,0.8275729417800903,7.117507152543112e-07,0.0,0.15624307096004486,0.796470046043396,-0.02131555788218975,0.0,0.09412816911935806,0.7240822911262512,-0.04694033041596413,0.0,0.06364059448242188,0.6475865840911865,-0.0693691074848175,0.0,0.02791258692741394,0.5897108316421509,-0.09462698549032211,0.0,0.09180496633052826,0.723505437374115,-0.08853481709957123,0.0,0.07121262699365616,0.6099631786346436,-0.13747461140155792,0.0,0.06857569515705109,0.529398500919342,-0.1666112095117569,0.0,0.06741505861282349,0.46081721782684326,-0.18480238318443298,0.0,0.13746781647205353,0.7306748628616333,-0.10199622809886932,0.0,0.11399932950735092,0.6026372909545898,-0.14784695208072662,0.0,0.10732421278953552,0.5127217769622803,-0.16952891647815704,0.0,0.10144048929214478,0.4375971257686615,-0.18422362208366394,0.0,0.18976165354251862,0.739142119884491,-0.11485647410154343,0.0,0.16318297386169434,0.6192508339881897,-0.1580822914838791,0.0,0.1550876796245575,0.533646285533905,-0.17260350286960602,0.0,0.14366015791893005,0.46162042021751404,-0.18093107640743256,0.0,0.24544087052345276,0.7479110956192017,-0.12756431102752686,0.0,0.2272988259792328,0.6612537503242493,-0.16695038974285126,0.0,0.21621476113796234,0.6018438935279846,-0.17936091125011444,0.0,0.20239830017089844,0.5535997152328491,-0.1861853450536728,0.0
8,0.2286737859249115,0.8275729417800903,7.117507152543112e-07,0.0,0.15624307096004486,0.796470046043396,-0.02131555788218975,0.0,0.09412816911935806,0.7240822911262512,-0.04694033041596413,0.0,0.06364059448242188,0.6475865840911865,-0.0693691074848175,0.0,0.02791258692741394,0.5897108316421509,-0.09462698549032211,0.0,0.09180496633052826,0.723505437374115,-0.08853481709957123,0.0,0.07121262699365616,0.6099631786346436,-0.13747461140155792,0.0,0.06857569515705109,0.529398500919342,-0.1666112095117569,0.0,0.06741505861282349,0.46081721782684326,-0.18480238318443298,0.0,0.13746781647205353,0.7306748628616333,-0.10199622809886932,0.0,0.11399932950735092,0.6026372909545898,-0.14784695208072662,0.0,0.10732421278953552,0.5127217769622803,-0.16952891647815704,0.0,0.10144048929214478,0.4375971257686615,-0.18422362208366394,0.0,0.18976165354251862,0.739142119884491,-0.11485647410154343,0.0,0.16318297386169434,0.6192508339881897,-0.1580822914838791,0.0,0.1550876796245575,0.533646285533905,-0.17260350286960602,0.0,0.14366015791893005,0.46162042021751404,-0.18093107640743256,0.0,0.24544087052345276,0.7479110956192017,-0.12756431102752686,0.0,0.2272988259792328,0.6612537503242493,-0.16695038974285126,0.0,0.21621476113796234,0.6018438935279846,-0.17936091125011444,0.0,0.20239830017089844,0.5535997152328491,-0.1861853450536728,0.0
9,0.2644268274307251,0.7871814370155334,2.3335940113611287e-07,0.0,0.20088276267051697,0.7577288150787354,-0.019453473389148712,0.0,0.14952532947063446,0.693183958530426,-0.03329327329993248,0.0,0.12283898144960403,0.6348131895065308,-0.046158887445926666,0.0,0.09444884210824966,0.5840163230895996,-0.05915555730462074,0.0,0.16014155745506287,0.5932671427726746,-0.021546214818954468,0.0,0.15163969993591309,0.5264624357223511,-0.04885004088282585,0.0,0.15368081629276276,0.48503321409225464,-0.07285139709711075,0.0,0.15628013014793396,0.4450630843639374,-0.09122297912836075,0.0,0.1964576542377472,0.5931286811828613,-0.030818607658147812,0.0,0.1886020004749298,0.524486780166626,-0.05404435098171234,0.0,0.18764954805374146,0.4804486632347107,-0.07239624857902527,0.0,0.18719829618930817,0.437344491481781,-0.08705122768878937,0.0,0.23461030423641205,0.6157116889953613,-0.04392177611589432,0.0,0.22512927651405334,0.5515744686126709,-0.06944113969802856,0.0,0.2226356714963913,0.5085576176643372,-0.07805205881595612,0.0,0.22032004594802856,0.4644797146320343,-0.0847650095820427,0.0,0.27846699953079224,0.6557226181030273,-0.05888047814369202,0.0,0.273931086063385,0.6125398874282837,-0.08403053879737854,0.0,0.2704086899757385,0.5797885656356812,-0.08978271484375,0.0,0.2646551728248596,0.5457468628883362,-0.09336786717176437,0.0
